num_debate,canal,username,fecha,comentario,num_likes,comentario_editado,Claudia,Maynez,Ninguno,Xóchitl,topic
2,nmas,patriciamartinez6257,28/04/2024,"Lo del agua es en.varias partes de la Republica, por fugas internas de tunos viejos se combinan las aguas, nos recomiendan tomar agua de garrafon",0,"lo del agua es en.varias partes de la republica,por fugas internas de tunos viejos se combinan las aguas,nos recomiendan tomar agua de garrafon",-1,0,-1,0,-1
2,nmas,angrzbellic,28/04/2024,Un verdadero hombre no habla mal de morena,15,un verdadero hombre no habla mal de morena,-1,0,0,0,9
2,nmas,angeldelaluzsampedrotrinid1487,28/04/2024,Compatriota si quisiste decir socialista y no comunista. Mexico no se convirtio en nunguno de los modelos.,7,compatriota si quisiste decir socialista y no comunista.mexico no se convirtio en nunguno de los modelos.,-1,-1,-1,0,1
2,nmas,carloscabada7537,28/04/2024,"Claudia es una mujer preparada, educada y con experiencia para ser la primer presidenta de Mexico.",8,"claudia es una mujer preparada,educada y con experiencia para hacer la primer presidenta de mexico.",1,0,0,0,1
2,nmas,Cris27cvc,28/04/2024,"Y los comentaristas del final dicen que gano xochilt Gálvez jajajaja por atracar a su contrincante, pues si no es quien se insulte más; eso de no contestar las preguntas de la ciudadanía es una burla, lo de la santa muerte jajajaja su falta de preparación es una grosería.",0,"y los comentaristas del final dicen que gano xochitl galvez jajajaja por atracar a su contrincante,pues si no es quien se insulte más;eso de no contestar las preguntas de la ciudadanía es una burla,lo de la santa muerte jajajaja su falta de preparación es una grosería.",0,0,0,-1,-1
2,nmas,Ernesto-ky6vt,28/04/2024,El señor me parece un demagogo como Noboa de ecuador. La Xoshi es un chiste.  Vamos por lo que está probado que es Morena. Viva AMLO! Viva Morena!,8,el señor me parece un demagogo como noboa de ecuador.la xochitl es un chiste.vamos por lo que está probado que es morena.viva amlo!viva morena!,1,0,0,-1,0
2,nmas,user-te9zw4en9f,28/04/2024,Dale un sape   a esa  tal xochitl,4,dale un sape a esa tal xochitl,0,0,0,-1,0
2,nmas,romanitagutierrez9350,28/04/2024,"Le faltó decirte cuànto subió la jaletinaaa,!!!",1,"le faltó decirte cuànto subió la jaletinaaa,!!!",1,0,0,-1,-1
2,nmas,carlos86786,28/04/2024,1:51 :06 hasta paso saliva xochitl jajaajajja,0,1:51:06 hasta paso saliva xochitl jajaajajja,0,0,0,1,5
2,nmas,Rossy439,28/04/2024,Que risa con estos chayoteros,6,que risa con estos chayoteros,0,0,-1,0,-1
2,nmas,memoglez2716,28/04/2024,Cual ayuda de morena al campo cientos de productores lecheros de aguascalientes y jalisco familias enteras  estan en la ruina por la importacion de leche en polvo de otros países,3,cual ayuda de morena al campo cientos de productores lecheros de aguascalientes y jalisco familias enteras estan en la ruina por la importacion de leche en polvo de otros países,-1,0,0,0,-1
2,nmas,leonajera2370,28/04/2024,Al parecer a la candidata de xochitl se le dieron todas las preguntas de antemano ya que asta gráficas ya tenía las respuestas no me extraña la mano negra de este debate …,0,al parecer a la candidata de xochitl se le dieron todas las preguntas de antemano ya que hasta gráficas ya tenía las respuestas no me extraña la mano negra de este debate…,0,0,0,-1,6
2,nmas,gabrielarosales2541,28/04/2024,"Imaz grabado recibiendo billetes para llevar a la familia de vacaciones,  que feo que la calca lo negara para quedar bien con su patrón!!",0,"imaz grabado recibiendo billetes para llevar a la familia de vacaciones,que feo que la calca lo negara para quedar bien con su patrón!!",-1,0,0,0,0
2,nmas,mariateresadavila3336,28/04/2024,Muy buenos moderadores no como los del primer devate,5,muy buenos moderadores no como los del primer devate,0,-1,-1,0,16
2,nmas,iseñoraeltorres2023,28/04/2024,"Uyyyyy, me voy hacer millonario si me condonana los impuestos jajajaja",3,"uyyyyy,me voy hacer millonario si me condonana los impuestos jajajaja",-1,0,0,0,-1
2,nmas,gustavojimenezrosas2550,28/04/2024,"Al Sr. Germán Martínez como ciudadano estoicamente le digo, ni un servidor y ninguno de los miembros de mi familia tenemos dudas o incertidumbre de nuestro voto, mucho menos miedo estamos convencidos de salir a votar este 02 de junio a favor de la Dra. Sheinbaum Pardo, cierro diciéndole lo siguiente…Lo verdaderamente triste de un FACHO es que a diferencia de los AMLOVERS que si sentimos una genuina empatía y reconocimiento hacia nuestro presidente el cual nos llena de orgullo que nos represente. Ellos, los que dicen llamarse XOCHITLOVERS, no tienen más opción que apoyarla a pesar de que en silencio se avergüencen de sus torpezas y vulgaridades que dice y hace de vez en diario. Mas que un sentimiento de verdadero orgullo por su candidata lo que los mueve y une es el resentimiento que tienen hacia el movimiento llamado MORENA, ya sea porque se vieron afectados en sus intereses particulares o de grupo por alguno de los muchos cambios que ha hecho este gobierno, o porque los convencieron de que AMLO era un peligro para México. El rencor es su común denominador y fuerza de unión lejos de estar convencidos de tener una buena candidata que haga una digna y leal competencia a la Dra. Claudia Sheinbaum Pardo, lujo de candidata y futura PRESIDENTA de 🇲🇽.",1,"al sr.germán martínez como ciudadano estoicamente le digo,ni un servidor y ninguno de los miembros de mi familia tenemos dudas o incertidumbre de nuestro voto,mucho menos miedo estamos convencidos de salir a votar este 02 de junio a favor de la doctora.sheinbaum pardo,cierro diciéndole lo siguiente…lo verdaderamente triste de un facho es que a diferencia de los amlovers que si sentimos una genuina empatía y reconocimiento hacia nuestro presidente el cual nos llena de orgullo que nos represente.ellos,los que dicen llamarse xochitlovers,no tienen más opción que apoyarla a pesar de que en silencio se avergüencen de sus torpezas y vulgaridades que dice y hace de vez en diario.más que un sentimiento de verdadero orgullo por su candidata lo que los mueve y une es el resentimiento que tienen hacia el movimiento llamado morena,ya sea porque se vieron afectados en sus intereses particulares o de grupo por alguno de los muchos cambios que ha hecho este gobierno,o porque los convencieron de que amlo era un peligro para méxico.el rencor es su común denominador y fuerza de unión lejos de estar convencidos de tener una buena candidata que haga una digna y leal competencia a la doctora.claudia sheinbaum pardo,lujo de candidata y futura presidenta de🇲🇽.",1,-1,0,-1,-1
2,nmas,ann_621.,28/04/2024,"Sinceramente la señora Xóchilt sus comentarios no tenían coherencia, después de tanta tontería que dijo y los reporteros diciendo que ella ganó es muy decepcionante, su falta de educación y profesionalismo y el comó llama a Claudia la candidata de las mentiras solo porque Claudia no la quiso llamar por su nombre, que decepción que la sigan dejar hablando tanta tontería, al igual deberían de haberla regañado cuando Claudia hablaba y ella decía es mentira es mentira y poniendo sus carteles.  No dió propuesta solo la se la paso atacando es un debate no un rin de boxeo por favor señora pórtese cómo la adulta que es, por otro lado Claudia y Máynez ellos si están dando sus propuestas admiró la paciencia de los dos ante los comentarios de la señora Xochitl al tener que escucharla tanto tiempo hablar de pura tontería, Claudia no respondiendo a las provocaciones de Xochitl. Sinceramente si no gana Claudia espero que gane Máynez pero el pri nunca más esa bola de corruptos debe de salir ya, tanto años bajo su mandato es suficiente que sigan y dejen abusar de nosotros y es la verdad compraban a la gente con despensas, televisiónes o incluso con tarjetas una pena que mucha gente quiera votar por Xochitl",1,"sinceramente la señora xochitl sus comentarios no tenían coherencia,después de tanta tontería que dijo y los reporteros diciendo que ella ganó es muy decepcionante,su falta de educación y profesionalismo y el como llama a claudia la candidata de las mentiras solo porque claudia no la quiso llamar por su nombre,que decepción que la sigan dejar hablando tanta tontería,al igual deberían de haberla regañado cuando claudia hablaba y ella decía es mentira es mentira y poniendo sus carteles.no dió propuesta solo la se la paso atacando es un debate no un rin de boxeo por favor señora pórtese cómo la adulta que es,por otro lado claudia y maynez ellos si están dando sus propuestas admiró la paciencia de los dos ante los comentarios de la señora xochitl al tener que escucharla tanto tiempo hablar de pura tontería,claudia no respondiendo a las provocaciones de xochitl.sinceramente si no gana claudia espero que gane maynez pero el pri representado por xochitl nunca más esa bola de corruptos debe de salir ya,tanto años bajo su mandato es suficiente que sigan y dejen abusar de nosotros y es la verdad compraban a la gente con despensas,televisiónes o incluso con tarjetas una pena que mucha gente quiera votar por xochitl",1,1,0,-1,-1
2,nmas,judithpriske2747,28/04/2024,Vuelve a ganar Claudiaxochitl  último lugar en mi opinión,20,vuelve a ganar claudiaxochitl último lugar en mi opinión,1,0,0,-1,-1
2,nmas,christianwank407,28/04/2024,"Vamos morena , nadie votará por los corruptos del prian",7,"vamos morena,nadie votará por los corruptos del prian representado por xochitl",1,0,0,-1,-1
2,nmas,martinsahagunsiles3513,28/04/2024,Xochilt en un emoji,1,xochitl en un emoji,0,0,0,-1,0
2,nmas,josespiri5223,28/04/2024,Lo que el pueblo le importa son las soluciones debería ser lo esencial del debate y xochitl solo se ve atacando y perdiendo el tiempo en ataques y sacando cosas que al pueblo no le interesa en ningún momento escuchamos  soluciones o de cómo lo mejoraría y solo quiere privatizar dárselo a los invecionistas extranjeros  para que explote los recursos que es de nuestro país ..la privatización es para que otros se hagan más ricos con nuestros recursos naturales … NO ALA PRIVATIZACIÓN!!,0,lo que el pueblo le importa son las soluciones debería hacer lo esencial del debate y xochitl solo se ve atacando y perdiendo el tiempo en ataques y sacando cosas que al pueblo no le interesa en ningún momento escuchamos soluciones o de cómo lo mejoraría y solo quiere privatizar dárselo a los invecionistas extranjeros para que explote los recursos que es de nuestro país..la privatización es para que otros se hagan más ricos con nuestros recursos naturales…no a la privatización!!,0,0,0,-1,-1
2,nmas,user-rw7bx1ig9n,28/04/2024,Con Claudia. Saludos desde California,10,con claudia.saludos desde california,1,0,0,0,-1
2,nmas,charopaz3927,28/04/2024,Arriba Claudia,7,arriba claudia,1,0,0,0,36
2,nmas,ramontamayo7560,28/04/2024,Rene como se ve tu viste otro debate cómo que lo ven los falsantes por ejemplo Hernán Gómez ese compañero tuyo está ahí,0,rene como se ve tu viste otro debate cómo que lo ven los falsantes por ejemplo hernán gómez ese compañero tuyo está ahí,-1,-1,0,-1,6
2,nmas,dulcefonseca5758,28/04/2024,"AUNQUE SE OBSERVEN EN EL DEBATE LAS PROPUESTAS DE NUEVOS PARTIDOS, TAMPOCO HAY QUE OLVIDAR LOS BUENOS  RESULTADOS DEL ACTUAL.. Hemos sido testigos de cambios reales en esta nueva transformación, mi confianza esta en ustedes.",0,"aunque se observen en el debate las propuestas de nuevos partidos,tampoco hay que olvidar los buenos resultados del actual..hemos sido testigos de cambios reales en esta nueva transformación,mi confianza esta en ustedes.",1,0,1,0,-1
2,nmas,Jonasf440,28/04/2024,Claudia presidenta,7,claudia presidenta,1,0,0,0,14
2,nmas,mercedesguzman7776,28/04/2024,"XOCHIL, NO ARGUMENTA. ATORNENTA EL DEBATE. MUY  IGNORANTE. YA SAQUENLA. COMO NO TIENE PROPUESTAS PIERDE SU TIEMPO EN DECIR MENTIRAS",8,"xochitl,no argumenta.atornenta el debate.muy ignorante.ya saquenla.como no tiene propuestas pierde su tiempo en decir mentiras",0,0,0,-1,-1
2,nmas,Estrellita7703,28/04/2024,"El programa de adultos mayores no es de este sexenio, se aprobó en el 2003 como 70 y más, pasa de después a 65 y más. No es que el presidente de ese dinero… todos los programas sociales son gracias a los impuestos que pagamos cada ciudadano, así que es la alcancia del dinero que nos quitaron al pagar los impuestos. Así que ni el presidente actual ni ningún partido regala dinero!!!! El pueblo es el mismo que paga cada uno de sus sueldos y aun así lo sangran de manera irresponsable para enriquecerse. Morena solo ve por su propio bien!",0,"el programa de adultos mayores no es de este sexenio,se aprobó en el 2003 como 70 y más,pasa de después a 65 y más.no es que el presidente de ese dinero…todos los programas sociales son gracias a los impuestos que pagamos cada ciudadano,así que es la alcancia del dinero que nos quitaron al pagar los impuestos.así que ni el presidente actual ni ningún partido regala dinero!!!!el pueblo es el mismo que paga cada uno de sus sueldos y aún así lo sangran de manera irresponsable para enriquecerse.morena solo ve por su propio bien!",-1,0,0,0,35
2,nmas,MariaMaria-id7yz,28/04/2024,Honestamente a quien le alcanza el sueldo minimo si es el único que se aporte en un hogar? No simpatizo con ningun partido!,0,honestamente a quien le alcanza el sueldo minimo si es el único que se aporte en un hogar?no simpatizo con ningun partido!,-1,0,-1,0,-1
2,nmas,ChuyOrona-el9rx,28/04/2024,Claudia Sheinbaum la mejor🫶,13,claudia sheinbaum la mejor🫶,1,0,0,0,12
2,nmas,user-ee2zf7wv4k,28/04/2024,Ya saben todos sabemos quién ganó pues ya lo miramos ganamos todos los Mexicanos porque??? Porque ganó la Dra. CLAUDIA Y ella va a ser la próxima Presidente Dra. CLAUDIA S.                                                                               CLAUDIA S  te queremos todos los Mexicanos eres muy inteligente y estudiada,9,ya saben todos sabemos quién ganó pues ya lo miramos ganamos todos los mexicanos porque???porque ganó la doctora.claudia y ella va a hacer la próxima presidente doctora.claudia s.claudia s te queremos todos los mexicanos eres muy inteligente y estudiada,1,0,0,0,1
2,nmas,pedro6720,28/04/2024,"Todas las preguntas ""de la ciudadanía"" son más falsas y genéricas que todo lo que ""proponen""",0,"todas las preguntas""de la ciudadanía""son más falsas y genéricas que todo lo que""proponen""",-1,-1,-1,0,-1
2,nmas,kati.katitos19,28/04/2024,"""Apoyemos a los empresarios y ellos serán los primeros en querer reducir la jornada laboral"". Mentiras, mentiras y más mentiras; qué vergüenza.",0,"""apoyemos a los empresarios y ellos serán los primeros en querer reducir la jornada laboral"".mentiras,mentiras y más mentiras;qué vergüenza.",-1,-1,-1,0,-1
2,nmas,armandoglezcles,28/04/2024,Se creeran lo que ellos opinan,3,se creeran lo que ellos opinan,0,-1,-1,0,-1
2,nmas,MariaGarcia-vq9ks,28/04/2024,"Xochitl fué al debate a hacer guerra, no propuestas. GANÓ CLAUDIA.",11,"xochitl fué al debate a hacer guerra,no propuestas.ganó claudia.",1,0,0,-1,-1
2,nmas,Estrellita7703,28/04/2024,"Este sexenio quito el apoyo a familias llamado PROSPER antes OPORTUNIDADES con el cual millones de familias de bajos recursos eran apoyadas bimestralmente con dinero para salud, educación y alimentación . QUITAN APOYO A POBRES…NO QUITAN EL HAMBRE, AUMENTAN EL HAMBRE",0,"este sexenio quito el apoyo a familias llamado prosper antes oportunidades con el cual millones de familias de bajos recursos eran apoyadas bimestralmente con dinero para salud,educación y alimentación.quitan apoyo a pobres…no quitan el hambre,aumentan el hambre",-1,0,0,0,-1
2,nmas,andfmac9675,28/04/2024,"Es debate o en andar promoviendo el voto? Digo porque Debatir se trata precisamente de exponer lo que se viene haciendo mal para mejorar lo que nos atormenta,, y la Sheinbaun en este caso la tiene de perder porque su presidente viene de escándalo tras escándalo y ya es internacional la mala administración que le precede.",0,"es debate o en andar promoviendo el voto?digo porque debatir se trata precisamente de exponer lo que se viene haciendo mal para mejorar lo que nos atormenta,,y la sheinbaum en este caso la tiene de perder porque su presidente viene de escándalo tras escándalo y ya es internacional la mala administración que le precede.",-1,0,0,0,6
