"User","arroba","hora de publicación","comentario","comentario_editado","Xóchitl","Claudia","Maynez","Ninguno"
"armandofdz","@armandofdz_","10:44","Yo ya voté 🗳️  XochitlGálvezPresidenta  EleccionesMéxico2024  VotaMexico2024","yo ya voté xochitl gálvez será la presidenta elecciones en méxico 2024 vota méxico 2024","1","0","0","0"
"𝐸𝓈𝓅𝓇𝑒𝓈𝓈𝑜","@EnnemiParfait","10:43"," Elecciones2024MX Listo! Hice fila en el sol… pero ya votamos!  YoVotéPorXóchitl  XochitlGálvezPresidenta","elecciones en méxico 2024 listo!hice fila en el sol pero ya votamos!ya voté por xochitl xochitl gálvez será la presidenta","1","0","0","0"
"Irving Centeno O","@sonimzt","10:41","Mi voto listo ✅ XochitlGálvezPresidenta","mi voto listo xochitl gálvez será la presidenta","1","0","0","0"
"Miguel Rodriguez","@miguelr_mx","10:39","Vamos con @XochitlGalvez 🫶🏼  XochitlGálvezPresidenta 🤞🏼","vamos con xochitl galvez xochitl gálvez será la presidenta","1","0","0","0"
"Oscar San Luis","@oscar_slsl","10:39","Por mi parte... @partido MORENA te puedes ir de puntitas a chinga tu puta madre 🗳️  XóchitlGálvezPresidenta","por mi parte...partido MORENA te puedes ir de puntitas a chinga tu puta madre xochitl gálvez será la presidenta","1","-1","0","0"
"Soldatino di Ferro","@AbramCalzada","10:22","Es un honor sacar a Obrador.  EleccionesMexico2024  ElecciónPresidencial","es un honor sacar a obrador.elecciones en méxico 2024 elección presidencial","0","1","0","0"
"Juan Medina","@doctorjuanito","10:59","Que siga la transformación. ❤️  ChairoHastaLasChanclas.  EleccionesMéxico2024","que siga la transformación.chairohastalaschanclas.elecciones en méxico 2024","0","1","0","1"
"YOLLOXAN","@XANTILTI","10:57","Nikan tochantzinco ope keh las 8:20am neh o ni tlamahchoti las 9:32am nocni  amlo Miek toc.  EleccionesMéxico2024","nikan tochantzinco ope keh las 8:20am neh o ni tlamahchoti las 9:32am nocni amlo miek toc.elecciones en méxico 2024","-1","0","0","0"
"LUCIRBDF","@LUCIRBDF","10:55","Mi voto para SANTIAGO TABOADA.  XóchitlGálvezPresidenta  ElecciónPresidencial","mi voto para santiago Taboada.xochitl gálvez será la presidenta elección presidencial","1","0","0","0"
"Asileg","@A_EliG_12","10:50"," EleccionesMéxico2024  ElecciónPresidencial votando por la  4taTransformación","elecciones en méxico 2024 elección presidencial votando por la 4ta Transformación","0","1","0","0"
"Nutrias al poder","@NutriarcadoYa","10:48","Las nutrias ejercimos el único voto cruzado útil.  EleccionesMéxico2024","las nutrias ejercimos el único voto cruzado útil.elecciones en méxico 2024","0","0","0","1"
"Andrea","@andreaort23","10:07"," VotaPorMéxico  YoYaVotéXXóchitl  MexicoDespierta  MexicoVaConX","voto por méxico yo ya voté por xochitl méxico despierta méxico va con xochitl","1","0","0","0"
"I’m a Millennial","so? 🥑","10:41","54m,A CHASPM MORENA!!!  EleccionesMexico2024  ElecciónPresidencial","54m,a chingue su puta madre morena!!!elecciones en méxico 2024 elección presidencial","0","-1","0","0"
"Lucia Mayoral","@LuciaMayoral10","12:48"," yovotéporxóchitl","ya voté por xochitl","1","0","0","0"
"Lucero M ✨💫🔆✴️","@Lucero_mark35","12:48","respondiendo a @MYunesMarquez Mi voto para @MYunesMarquez  yovotéporxóchitl  VotoÚtilXMéxico","respondiendo a myunesmarquez mi voto para myunesmarquez ya voté por xochitl voto útil por méxico","1","-1","0","0"
"Gustavo Montoya","@Gustavomontoyao","12:47"," EleccionesMéxico2024  YoVotéPorXóchitl  XochitlGálvezPresidenta","elecciones en méxico 2024 ya voté por xochitl xochitl gálvez será la presidenta","1","0","0","0"
"César","@C3zr_25","12:46","Primera vez ejerciendo mi derecho al voto, por lo mejor para México❤️  XochitlGálvezPresidenta24  yovotéporxóchitl  XoxhitlGálvezPresidente2024  XochitlYaGanó","primera vez ejerciendo mi derecho al voto,por lo mejor para méxico xochitl galvez presidenta 2024 ya voté por xochitl xochitl galvez presidenta 2024 xochitl ya ganó","1","0","0","0"
"Diego Picazo","@KsEPicazo","12:45"," yovotéporxóchitl apoco había otra opción?","ya voté por xochitl apoco había otra opción?","1","0","0","0"
"Monset🌻💅🏼👠💥","@FerMond20","12:43","respondiendo a @MaxKaiser75  YoVotéPorXóchitl","respondiendo a maxkaiser75 ya voté por xochitl","1","0","0","0"
"Asu!","@_iguana_morida_","12:41","respondiendo a @Juan_OrtizMX Que vayan y chinguen a su madre los chairos. No somos bots. Somos los millones de ciudadanos hartos de esos pinches ineptos, hambreados y resentidos.  YoVotarePorXóchitl  YoVotePorXochitl  YaSeVan","respondiendo a juan_ortizmx que vayan y chinguen a su madre los chairos.no somos bots.somos los millones de ciudadanos hartos de esos pinche ineptos,hambreado y resentidos.yo votaré por xochitl yo voté por xochitl MORENA ya se va","1","-1","0","0"
"Miguel_Mata","@MiguelMataSLP","12:41","Hoy Todo Morena se va a la Sheingada. Vamos México con Xóchitl.  EleccionesMéxico2024  YoVotéPorXóchitl  ElecciónPresidencial","hoy todo morena se va a la sheingada.vamos méxico con xochitl.elecciones en méxico 2024 ya voté por xochitl elección presidencial","1","-1","0","0"
"Francisco Sánchez C. 🇲🇽","@PacoSanchezCerv","12:36","La democracia permite la libre elección de un proyecto de gobierno, respetar a quien piensa diferente e incluir a todas las voces en la vida pública. Por un  México con democracia plena, salgamos a votar!  EleccionesMéxico2024  XochitlGálvezPresidenta24  yovotéporxóchitl","la democracia permite la libre elección de un proyecto de gobierno,respetar a quien piensa diferente e incluir a todas las voces en la vida pública.por un méxico con democracia plena,salgamos a votar!elecciones en méxico 2024 xochitl galvez presidenta 2024 ya voté por xochitl","1","0","0","0"
"Giio D Sanchz","@RestaurandoO","12:35","No fue la mejor opción pero fue la menos peor para mandar a chspm a los morenacos  yovotéporxóchitl","no fue la mejor opción pero fue la menos peor para mandar a chingue su puta madre a los morenacos ya voté por xochitl","1","-1","0","0"
"Michael Angelo","@MichaelAngeloZN","12:34"," YoVotéPorXóchitl","ya voté por xochitl","1","0","0","0"
"Don George","@DarkGeorgeFire","12:34"," YoVotéPorXóchitl  YoVotarePorXóchitl","ya voté por xochitl yo votaré por xochitl","1","0","0","0"
"Luka","@MardmeV","12:31"," EleccionesMéxico2024  YoVotéPorXóchitl","elecciones en méxico 2024 ya voté por xochitl","1","0","0","0"
"Leo DA VINCI.","@Romanz1999","12:31","respondiendo a @LOVREGA  YoVotéPorXóchitl","respondiendo a lovrega ya voté por xochitl","1","0","0","0"
"Alejandro CG","@acavazosgon","12:30"," YoVotéPorXochitl","yo voté por xochitl","1","0","0","0"
"Jacobo Vera","@jacobovera","12:29"," EleccionesMéxico2024  yovotéporxóchitl","elecciones en méxico 2024 ya voté por xochitl","1","0","0","0"
"Dr. TIEMPO","@TiempoDetenido","12:44","Elijo creer xochitl","elijo creer xochitl","1","0","0","0"
"Castro Cornejo ...","@joseluisks","12:58"," PRIANCorrupto  EleccionesMéxico2024  ElecciónPresidencial  EleccionesMéxico","el PRIAN es corrupto elecciones en méxico 2024 elección presidencial elecciones en méxico","-1","0","0","0"
"Jay","@YeyEsLa17","12:53","Así acabamos, con nuestro derecho y deber cumplidos.  YaSeVan  YoVotéPorXóchitl  EleccionesMéxico2024 @nosoycard @SirHijoDPuta @AXL_400 @VILLALVAZOGDL Y después, un buen desayuno en el deportivo.","así acabamos,con nuestro derecho y deber cumplidos.MORENA ya se va ya voté por xochitl elecciones en méxico 2024 nosoycard sirhijodputa axl_400 villalvazogdl y después,un buen desayuno en el deportivo.","1","-1","0","0"
"Carlos Torres","@CarlosTorresF_","12:55","¡Vida, verdad, libertad! 🩷🤍🩷  YoVotéPorXóchitl","¡vida,verdad,libertad!ya voté por xochitl","1","0","0","0"
"Oscar Hernández","@Real_Oscarinn","12:27","Me encanta el interés que veo en la gente por salir y votar… misión cumplida  yovotéporxóchitl","me encanta el interés que veo en la gente por salir y votar misión cumplida ya voté por xochitl","1","0","0","0"
"Mireya Toto Gtz","@mitoguti","12:53","Cuando no te quieren ni en ti casilla ni en todo  Veracruz  JarochosConPepe  YoVotéPorXochitl  YoVotéPorPepe","cuando no te quieren ni en ti casilla electoral ni en todo Veracruz jarochos con pepe yo voté por xochitl yo voté por pepe","1","-1","0","0"
"Ana María García 🇲🇽","@AnaMaGa_Ga","12:32","¡Cuéntenle bien! 🤞🗳️ Ejercí mi derecho a decidir el México que quiero, vida, verdad y libertad.  YoVotéPorXóchitl  XóchitlGálvezPresidentaDeMéxico","¡cuéntenle bien!ejercí mi derecho a decidir el méxico que quiero,vida,verdad y libertad.ya voté por xochitl xochitl galvez presidenta de méxico","1","0","0","0"
"Francisco Sánchez C. 🇲🇽","@PacoSanchezCerv","12:46","La democracia permite la libre elección de un proyecto de gobierno, respetar a quien piensa diferente e incluir a todas las voces en la vida pública. Por un  México con democracia plena, salgamos a votar!  EleccionesMéxico2024  XochitlGálvezPresidenta24  yovotéporxóchitl","la democracia permite la libre elección de un proyecto de gobierno,respetar a quien piensa diferente e incluir a todas las voces en la vida pública.por un méxico con democracia plena,salgamos a votar!elecciones en méxico 2024 xochitl galvez presidenta 2024 ya voté por xochitl","1","0","0","0"
"Monset🌻💅🏼👠💥","@FerMond20","12:52","respondiendo a @marcesgar and @XochitlGalvez  YoVotéPorXóchitl","respondiendo a marcesgar and xochitl galvez ya voté por xochitl","1","0","0","0"
"Manuel Peñaloza M","@ManuelPenalozaM","12:45"," yovotéporxóchitl 💙","ya voté por xochitl","1","0","0","0"
"ɱιɠυҽʅ αɳɠҽʅ ƚҽʝҽԃα","@miketejeda","12:41"," yovotéporxóchitl 5 de 5 PAN","ya voté por xochitl 5 de 5 PAN","1","0","0","0"
"J. C. Mora","@Castro_geo2020","12:22","Vida, verdad y Libertad, VOTE POR MÉXICO, Xóchitl y Taboada  cdmx 👊  YoVotéPorXóchitl","vida,verdad y libertad,vote por méxico,xochitl y Taboada Ciudad de México ya voté por xochitl","1","-1","0","0"
"Livier 🍀🌷🏳️","@LivierFR","12:01","He cumplido mi obligación ciudadana. ♥️🇲🇽♥️🗳️🕊️  XóchitlGálvezPresidenta24  YoVotéPorXóchitl","he cumplido mi obligación ciudadana.xochitl galvez presidenta 2024 ya voté por xochitl","1","0","0","0"
"Queen Vero","@verovarita","12:59","Pues ya estuvo  yovoteporxochitl  XochitlGálvezPresidenta24  XochitlGálvezPresidenta","pues ya estuvo yo voté por xochitl xochitl galvez presidenta 2024 xochitl gálvez será la presidenta","1","0","0","0"
"rosy rivera campa","@rosyriveracampa","12:59"," yovotéporxóchitl","ya voté por xochitl","1","0","0","0"
"cinthia torres","@swetsaumerio","12:59","respondiendo a @MaxKaiser75 @INEMexico @xochilove_rs @XochitlGalvez  YoVotéPorXóchitl","respondiendo a maxkaiser75 INE México xochilove_rs xochitl galvez ya voté por xochitl","1","0","0","0"
"Bruce...","@BGarceau32","12:58","Es mi país, esta es mi tierra y casa...  YoVotéPorXóchitl","es mi país,esta es mi tierra y casa...ya voté por xochitl","1","0","0","0"
"YorchYoSoyElINAI","@ljpuig","12:54"," YoVotePorXochitl  XochitlGálvezPresidenta","yo voté por xochitl xochitl gálvez será la presidenta","1","0","0","0"
"Adrian S","@Mr_Adrn","12:52"," YoVotarePorXóchitl  YoVotéPorXochitl  XochitlGálvezPresidenta","yo votaré por xochitl yo voté por xochitl xochitl gálvez será la presidenta","1","0","0","0"
"Javier 🇲🇽","@PacoGol00","12:49"," yovotéporxóchitl","ya voté por xochitl","1","0","0","0"
"Javiishito","@javier0344","12:53","Se votó por @claudia sheinbaum  EleccionesMéxico2024  ElecciónPresidencial 👍🏼 ya ganamos México 🇲🇽","se votó por claudia sheinbaum elecciones en méxico 2024 elección presidencial ya ganamos méxico","0","1","0","0"
"José PP","@JoseLop61267768","12:21","Mi cámara del celular falló pero así tal cual mis boletas para apoyar el  PlanC_YaEstáEnMarcha . ¡Unas horas más y a celebrar! 😁  EleccionesMéxico2024  ElecciónPresidencial  ClaudiaPresidentaDeMéxico  AMLOelMejorPresidenteDelMundo","mi cámara del celular falló pero así tal cual mis boleta electoral para apoyar el el Plan C ya está en marcha.¡unas horas más y a celebrar!elecciones en méxico 2024 elección presidencial Claudia será presidenta de México AMLO el mejor presidente del mundo","0","1","0","0"
"Dino Madrid 🔻","@dinomadridmx","12:23","El voto es secreto, pero antes que todo es libre, así que yo lo hago público. Así voté en la 0891 de Pachuca: Claudia, Simey, Cuauhtémoc, Ricardo, Andrés y Jorge. ¡5 de 5! ¡Todo morena! 🗳️","el voto es secreto,pero antes que todo es libre,así que yo lo hago público.así voté en la 0891 de pachuca:claudia,simey,cuauhtémoc,ricardo,andrés y jorge.¡5 de 5!¡todo morena!","0","1","1","0"
"Nutrias al poder","@NutriarcadoYa","12:20","Las nutrias ejercimos el único voto cruzado útil. @claudia sheinbaum @ClaraBrugadaM @LourdesPaz24 @PTnacionalMX  EleccionesMéxico2024  ElecciónPresidencial  XochitlGálvezPresidenta (No🤣)  VotaMéxico2024","las nutrias ejercimos el único voto cruzado útil.claudia sheinbaum clarabrugadam lourdespaz24 ptnacionalmx elecciones en méxico 2024 elección presidencial xochitl gálvez será la presidenta(no)vota méxico 2024","1","-1","0","0"
"Gerardo Ochoa-Vargas","MD","12:31","1h, ElecciónPresidencial  XóchitlGálvezPresidenta  VotaMéxico2024  EleccionesMéxico2024 y sobre todo  QueChingueSuMadreElCártelMorena","una hora,elección presidencial xochitl gálvez será la presidenta vota méxico 2024 elecciones en méxico 2024 y sobre todo que chingue su madre el narco de MORENA","1","-1","0","0"
"Huitanot Soir 🇲🇽🇷🇺🇵🇸🇨🇳🇨🇺🇸🇩","@tonatiuh72","12:59"," ClaudiaPresidentaDeMéxico2024  ClaudiaArrasará","claudia será la siguiente presidenta de méxico en 2024 Claudia arrasará en las votaciones","0","1","0","0"
"Cristina Rodríguez","@Cra119","12:59","Vamos por el segundo piso de la 4T.  ClaudiaPresidentaDeMéxico2024  ClaudiaPresidentaDeMéxico  ClaudiaPresidenta  PlanC","vamos por el segundo piso de la 4ta transformación.claudia será la siguiente presidenta de méxico en 2024 Claudia será presidenta de México Claudia presidenta plan C","0","1","0","0"
"Allech Barron","@allechbrr","12:58"," ClaudiaPresidentaDeMéxico2024 ¡Con mi voto te digo GRACIAS, AMLO! Gracias por poner el nombre de México en alto, regresarnos la Dignidad y por darnos Bienestar Económico. Te cedemos la confianza @claudia sheinbaum por prometer y seguir el legado de AMLO y de la Cuarta","claudia será la siguiente presidenta de méxico en 2024¡con mi voto te digo gracias,amlo!gracias por poner el nombre de méxico en alto,regresarnos la dignidad y por darnos bienestar económico.te cedemos la confianza claudia sheinbaum por prometer y seguir el legado de amlo y de la cuarta","0","1","0","0"
"AraπCé V🎗️ freeAssangeNow 💚🇵🇸🕊️🙏","@acardnasv","12:56"," ClaudiaPresidentaDeMéxico2024  NahleGobernadora  EleccionesMéxico2024  VotaMéxico2024","claudia será la siguiente presidenta de méxico en 2024 Nahle gobernadora elecciones en méxico 2024 vota méxico 2024","0","1","0","0"
"Jesus Alanis","@Jealhe68Jesus","12:56","Por un futuro mejor!!  ClaudiaPresidentaDeMéxico2024","por un futuro mejor!!claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"Alejandra GO","@alejandra_go1","12:56","En respuesta a @xochitl  ClaudiaPresidentaDeMéxico2024","en respuesta a xochitl claudia será la siguiente presidenta de méxico en 2024","-1","1","0","0"
"Edgar Morales 🇲🇽 💛💚💜🤍💙🇵🇸","@bonymorales","12:54","Ya votamos TODO MORENA ❗ La Dra. @claudia sheinbaum será la nueva presidenta de México. Por Monclova será la Lic. Claudia Garza del Toro.  ClaudiaArrasará  ClaudiaPresidentaDeMéxico  ClaudiaPresidentaDeMéxico2024","ya votamos todo morena la doctora.claudia sheinbaum será la nueva presidenta de méxico.por monclova será la licenciado.claudia garza del toro.Claudia arrasará en las votaciones Claudia será presidenta de México claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
"trest","@trest_heav","12:53"," ClaudiaPresidentaDeMéxico2024","claudia será la siguiente presidenta de méxico en 2024","0","1","0","0"
