"num_debate","canal","username","fecha","comentario","num_likes","comentario_editado","Claudia","Maynez","Ninguno","Xóchitl"
"3","nmas","leonardohernandez5714","19/05/2024","Me párese mejor el caballero  // una señora que se ve que no está preparada porque no sabe pronunciar una palabra en inglés y así piensa ayudar a tos los migrantes // La otra señora pues todos sabemos que es un DEDASO COMO LOS ANTERIORES esa es mi humilde respuesta","0","xochitl es una mentirosa,corrupta e hipócrita.la xochitl sería una perdición para méxico.viva claudia sheinbaum para presidenta","","","",""
"3","nmas","MOLLITO-eu4uu","19/05/2024","vamos a ganar claudia","0","leo se ve a leguas que es prianista","","","",""
"3","nmas","proyectoJAROCHO","19/05/2024","Mi máxima admiración para Claudia Sheinbaum Pardo. La próxima presidenta de la República mexicana","0","claudia no tiene porqué contestar las calumnias y mentiras de una candidata que lo único que hace es mentir,no va a engancharse y mucho menos caer en provocaciones.muy bien por claudia.claudia sheinbaum presidenta.","","","",""
"3","nmas","celiacardenas4659","19/05/2024","EL EDO. MÁS VIOLENTO ES GUANAJUATO GOBERNADO POR EL PAN","0","xochitl destapate las orejas primero y luego hablas..","","","",""
"3","nmas","proyectoJAROCHO","19/05/2024","xochitl es una mentirosa, corrupta e hipócrita. La Cochitl sería una perdición para México. Viva Claudia Sheinbaum para presidenta","0","admiro a maynez,pero claudia es la mejor y xochitl solo fue una payasa","","","",""
"3","nmas","karlagudino8311","19/05/2024","Leo se ve a leguas que es prianista","0","gabo claudia señores y señoras animo excelente lunes vamos por la presidencia mi claudia","","","",""
"3","nmas","anahidalgo7219","19/05/2024","Claudia no tiene porqué contestar las calumnias y mentiras de una candidata que lo único que hace es mentir, no va a engancharse y mucho menos caer en provocaciones .    Muy bien por Claudia. CLAUDIA SHEINBAUM PRESIDENTA.","0","sheinbaum la tiene de ganar.xochitl es un peligro porque a puras tontería y mentiras se la lleva.","","","",""
"3","nmas","antoniocamargo4803","19/05/2024","xochil destapate las orejas primero y luego hablas..","0","caggcel,libggo,pggesidente,ggobag,ggealidad,ggeales,pogciento,ggedes sociales,pogciento,","","","",""
"3","nmas","mariachan4419","19/05/2024","Admiro a Maynez, pero Claudia es la mejor y Xochitl solo fue una payasa","0","estos analiseñoras viero otro debate estan vendidos evidentemente.","","","",""
"3","nmas","hasielcerda3595","19/05/2024","Gabo Claudia señores y señoras animo excelente Lunes vamos por la presidencia mi Claudia","0","cómo no va hacer más crimines es esa herencia que ustedes los prianistas no han dejado ese es el resultado de todos ustedes rateros narcotraficantes nos vendieron a los narcotraficantes y como ahora se les hace difícil por el mejor presidente que tenemos les puso un hasta aquí ustedes son vender patria y no más plurinominal no más olgasanes ratas queremos tener una mejor calidad de vida ya no mantener huevones.","","","",""
"3","nmas","Evenizer120","19/05/2024","Sheinbaum la tiene de ganar. Xochitl es un peligro porque a puras tonterías y mentiras se la lleva.","0","esos prinistan antes daban miedo ahora dan lastima y risa con sus candidatos esa señora xochitl brilla de penja...","","","",""
"3","nmas","pressurewashingandhoodcleaning","19/05/2024","caggcel,libggo,pggesidente,ggobag,ggealidad,ggeales,pogciento, ggedes sociales,pogciento,","1","inga tu madre te mandamos desde el estado 33 usa xochitl","","","",""
"3","nmas","anamariaramos1051","19/05/2024","Estos analiseñoras viero otro debate estan vendidos evidentemente.","0","2:04:35","","","",""
"3","nmas","user-jh9pl2fg2w","19/05/2024","Cómo no va hacer más crimines es esa herencia que ustedes los PRIANISTAS no han dejado ese es el resultado de todos ustedes rateros narcos nos vendieron a los Narcos y como ahora se les hace difícil por el mejor Presidente que tenemos les puso un hasta aquí ustedes son Vende Patria y no más Plurinominal no más olgasanes ratas queremos tener una mejor calidad de vida ya no mantener huevones.","0","otro debate?qué propuesta tan estúpida!por que claudia perdería su tiempo con la palurda?","","","",""
"3","nmas","AlexChavez-qr5wo","19/05/2024","Esos prinistan antes daban miedo ahora dan lastima y risa con sus candidatos esa señora Cochitl brilla de penja...","0","claudia porque fuiste a ese velorio???mira la cara de los chayoteros","","","",""
"3","nmas","pedroramirez7242","19/05/2024","Inga tu madre te mandamos  desde el estado 33 usa xochitl","0","felicidades a los dos candidatos que fueron a debatir la doctora claudia sheinbaum y el sr.Maynez que es lo mismo que el prian representado por xochitl pero si estubo a la altura por la señora.xochitl galvez solo era arguendera y puros ataques sin fundamento","","","",""
"3","nmas","pepegutierrez5731","19/05/2024","2:04:35","0","claudia la esperanza de méxico!","","","",""
"3","nmas","hectorzapata1019","19/05/2024","Otro debate? Qué propuesta tan estúpida! Por que Claudia perdería su tiempo con la palurda?","0","de auténtica caricatura el""debate"".de caricatura el trabajo del ine en el diceño del formato del debate.y por último:parecía lo único bueno el lado de los periodistas,hasta que lo desvirtúan,cuando inquieren a los""representantes""de los partidos,cuando ni vela tienen en el análisis.mal y de malas...todos.","","","",""
"3","nmas","Jaime-pf8dh","19/05/2024","CLAUDIA PORQUE FUISTE A ESE VELORIO ??? MIRA LA CARA DE LOS CHAYOTEROS","0","habla de la compra de votos y se le olvidan las canasta que estaba regalando en tamaulipas","","","",""
"3","nmas","user-zk6zr5mi6f","19/05/2024","Felicidades a los dos candidatos q fueron a debatir la doctora Claudia Sheinban y el sr. Maines q es lo mismo q el PRIAN pero si estubo a la altura por la señora. Xochil Galvez solo era arguendera y puros ataques sin fundamento","0","maynez bueno","","","",""
"3","nmas","fredybarragan7662","19/05/2024","Claudia  la esperanza de México!","1","falso,muchos eran infantes","","","",""
"3","nmas","GabrielitoSoy","19/05/2024","De auténtica caricatura el ""debate"".  De caricatura el trabajo del INE en el diceño del formato del debate. Y por último: Parecía lo único bueno el lado de los periodistas, hasta que lo desvirtúan, cuando inquieren a los ""representantes"" de los partidos, cuando ni vela tienen en el análisis. Mal y de malas...todos.","0","se ven bien pendejos los dos memes al final del debate,el mensaje que mandan es que su tiempo no es tan valioso,o que no tienen nada que hacer..cómo niños chiquitos.","","","",""
"3","nmas","carlosbenavnete241","19/05/2024","Habla de la compra de votos y se le olvidan las canasta que estaba regalando en tamaulipas","0","cortan cuando hablan mal de morena??","","","",""
"3","nmas","marcoslopez8483","19/05/2024","Maynes bueno","1","fuera como.dojo obtador los corrupos","","","",""
"3","nmas","juanzaval","19/05/2024","Falso, muchos Eran infantes","0","vamos con la 4ta Transformación","","","",""
"3","nmas","Submarinatx","19/05/2024","Se ven bien pendejos los dos memes al final del debate, el mensaje que mandan es que su tiempo no es tan valioso, o que no tienen nada que hacer.. Cómo niños chiquitos.","0","no cabe duda que en 6 años.la mejor opcion y candidato sera de Movimiento Ciudadano con samuel garcia como candidato pero ya con mucha más experiencia en 6 años...en la actualida todavia no tiene esa experiencia necesaria pero veremos para el 2030.","","","",""
"3","nmas","victorandrade2299","19/05/2024","Cortan cuando hablan mal de morena ??","1","oye a votar por claudia sheinbaum para presidenta por qué es la más sincera la más preparada la más honesta","","","",""
"3","nmas","user-uv3ui2lk4f","19/05/2024","Fuera como. Dojo obtador los corrupos","0","así es claudia vamos a ganar","","","",""
"3","nmas","AngelLulecornejo","19/05/2024","Vamos con la 4ta Transformación","2","voto masivo por morena!!!!","","","",""
"3","nmas","redryan872","19/05/2024","NO CABE DUDA QUE EN 6 AÑOS  . LA MEJOR OPCION Y CANDIDATO SERA DE  MC CON SAMUEL GARCIA COMO CANDIDATO PERO YA CON MUCHA MAS EXPERIENCIA EN 6 AÑOS... en la actualida todavia no tiene esa experiencia necesaria pero veremos para el 2030.","2","méxico es respetuoso de las soveraias","","","",""
"3","nmas","yolandamadrid7932","19/05/2024","Voy a votar por Claudia Sheinbaun para presidenta  por qué es la más  sincera la más preparada la más honesta","1","oye xochitl todos los que estamos en usa vamos con ella es la única que hablo de lo que mandamos","","","",""
"3","nmas","tomasochoa8797","19/05/2024","Asi es claudia vamos a ganar","1","vamos por la trasformacion con claudia viva mexico","","","",""
"3","nmas","AlbertoGarcia-vi6zd","19/05/2024","Voto masivo por Morena !!!!","1","dice leo..yo namás.también tienen errores al hablar.","","","",""
"3","nmas","braynnbrs2391","19/05/2024","México es respetuoso de las soveraias","0","maynez la neta que es bueno para debatir.quien sea de morena y maynez es un millon de vez mejor que el prianato corrupto","","","",""
"3","nmas","alejandrojimenez-hy6nf","19/05/2024","Voy xochitl todos los que estamos en usa vamos con ella es la única que hablo de lo que mandamos","0","xochitl da abrazos a su hermana cuñado y complises de su hermana secuestradora xochitl complise de los ex presidentes gobernadores su amigo garcia luna su hermana y cuñado secuestradores xochitl los imbitaba y sus complises los secuestraban","","","",""
"3","nmas","MariaIsabelGonzalesAdon","19/05/2024","Vamos x la trasformacion con Claudia viva mexico","1","somos.mprema y arriba mi patria","","","",""
"3","nmas","frankestein3988","19/05/2024","Dice Leo.. yo namás. También tienen errores al hablar.","0","como vieron que xochitl ya no da ni una mejoraron a maynez pero no voto masivo para claudia sheinbaum","","","",""
"3","nmas","azsummons86","19/05/2024","Maynez la neta que es bueno pa debatir. Quien sea de morena y maynez es un millon de vez mejor que el prianato corrupto","0","claudia","","","",""
"3","nmas","LirioGuzman","19/05/2024","Xochil da abrazos a su hermana cuñado y complises de su hermana secuestradora Xochil complise de los ex presidentes Gobernadores su amigo Garcia Luna su hermana y cuñado secuestradores Xochil los imbitaba y sus complises los secuestraban","0","habla de construir un sistema medico pero hoy en día ay el mismo nivel de corrupción que las universidades publicas de méxico","","","",""
"3","nmas","user-uv3ui2lk4f","19/05/2024","Somos. Mprema y arriba mi patria","0","xochitl y todos los candidatos tenían la orden por el ine de llegar a determinada hora.más no xochitl es puntual..llegó a la hora indicada.por favor corrijan su narrativa.","","","",""
"3","nmas","ivanfarrera4289","19/05/2024","Como vieron que xochitl ya no da ni una mejoraron a maynes pero no voto masivo para Claudia sheibaum","0","xochitl se sabotea así misma?","","","",""
"3","nmas","estebanarellano4295","19/05/2024","Claudia","1","creo que los 3 me causan asco no por quien votar","","","",""
"3","nmas","carlosbenavnete241","19/05/2024","Habla de construir un sistema medico pero hoy en dia ay el mismo nivel de corrupción que las universidades publicas de México","0","y siganle pegando a xochitl luego luego se ve que son un equipo cada vez que xochitl dice algo en contra de claudia sale este maynez a sacar las papas de la lumbre ya sabemos que su gran ídolo es obrador","","","",""
"3","nmas","JesusGarcia-kr6ih","19/05/2024","xochitl y todos los candidatos tenían la orden por el INE de llegar a determinada hora.Mas no xochitl es puntual..Llegó a la hora indicada.Por favor corrijan su narrativa.","0","que tendenciosos son...todos votaran por la señora.xochitl.no son imparciales.","","","",""
"3","nmas","DIANAGONZAGA-tj1sr","19/05/2024","xochitl se sabotea así misma?","0","xochitl,tus respuestas genéricas de miss universo de""oye a poner orden en la frontera sur""-eso que?explica quienes?cómo?con qué?en dónde?cuando?para qué?...no nos sirven las respuestas para tontos.","","","",""
"3","nmas","vicomesdrage4658","19/05/2024","Creo que los 3 me causan asco no por quien votar","0","están tristes porque su candidata es pésima!!","","","",""
"3","nmas","raulvillegas3448","19/05/2024","Y siganle pegando a Xochitl  Luego luego se ve que son un equipo cada vez que Xochitl dice algo en contra de Claudia sale este maynes  A sacar las papas de la lumbre ya sabemos que su gran ídolo es Obrador","0","ellos son..los malos los nosotros.somos angelitos bellos y barrigones jajaja no ya en serio.están ciegos?","","","",""
"3","nmas","Ivan-xc9ou","19/05/2024","Que tendenciosos son... Todos votaran x la señora. Xochitl. No son imparciales.","1","maynez se desenvolvio de todos lados porque realmente no tenía nada que perder!","","","",""
"3","nmas","midgard9547","19/05/2024","xochitl, tus respuestas genéricas de Miss Universo de ""Voy a poner orden en la frontera sur""- ESO QUE?  EXPLICA QUIENES?  CÓMO? CON QUÉ? EN DÓNDE? CUANDO? PARA QUÉ? . . . no nos sirven las respuestas para tontos.","0","sus valores dijo","","","",""
